,e1,e2,r
16801,SZ002152,SZ000977,SW_industry
16802,SZ002152,SH600100,SW_industry
16803,SH601958,SH603993,SW_industry
16804,SH601198,SH601162,SW_industry
16805,SH601198,SZ300059,SW_industry
16806,SH601198,SH601099,SW_industry
16807,SH601198,SH601788,SW_industry
16808,SH601198,SZ000783,SW_industry
16809,SH601198,SH601688,SW_industry
16810,SH601198,SZ000686,SW_industry
16811,SH601198,SZ000750,SW_industry
16812,SH601198,SH600030,SW_industry
16813,SH601198,SZ002797,SW_industry
16814,SH601198,SZ000728,SW_industry
16815,SH601198,SZ000712,SW_industry
16816,SH601198,SZ002736,SW_industry
16817,SH601198,SZ002945,SW_industry
16818,SH601198,SZ000166,SW_industry
16819,SH601198,SH601901,SW_industry
16820,SH601198,SZ002673,SW_industry
16821,SH601198,SH601878,SW_industry
16822,SH601198,SH601066,SW_industry
16823,SH601198,SH601236,SW_industry
16824,SH601198,SH600958,SW_industry
16825,SH601198,SZ002939,SW_industry
16826,SH601198,SH600999,SW_industry
16827,SH601198,SH601377,SW_industry
16828,SH601198,SH601881,SW_industry
16829,SH601198,SH601211,SW_industry
16830,SH601198,SH600369,SW_industry
16831,SH601198,SZ000776,SW_industry
16832,SH601198,SH601555,SW_industry
16833,SH601198,SH601990,SW_industry
16834,SH601198,SH600837,SW_industry
16835,SH601198,SH601375,SW_industry
16836,SH601198,SH600909,SW_industry
16837,SH601198,SH600109,SW_industry
16838,SH601198,SZ002500,SW_industry
16839,SH601198,SH601108,SW_industry
16840,SZ000718,SH600649,SW_industry
16841,SZ000718,SZ000631,SW_industry
16842,SZ000718,SH600675,SW_industry
16843,SZ000718,SZ000046,SW_industry
16844,SZ000718,SZ000961,SW_industry
16845,SZ000718,SH600208,SW_industry
16846,SZ000718,SH600325,SW_industry
16847,SZ000718,SZ000036,SW_industry
16848,SZ000718,SZ002244,SW_industry
16849,SZ000718,SH600239,SW_industry
16850,SZ000718,SH600383,SW_industry
16851,SZ000718,SZ000002,SW_industry
16852,SZ000718,SH600823,SW_industry
16853,SZ000718,SZ002146,SW_industry
16854,SZ000718,SH600748,SW_industry
16855,SZ000718,SH600266,SW_industry
16856,SZ000718,SH600376,SW_industry
16857,SZ000718,SZ000667,SW_industry
16858,SZ000718,SZ000029,SW_industry
16859,SZ000718,SZ000540,SW_industry
16860,SZ000718,SZ000656,SW_industry
16861,SZ000718,SH600606,SW_industry
16862,SZ000718,SH600048,SW_industry
16863,SZ000718,SZ000671,SW_industry
16864,SH600038,SZ000768,SW_industry
16865,SH600038,SH600760,SW_industry
16866,SH600038,SH600372,SW_industry
16867,SH600038,SH600316,SW_industry
16868,SH600038,SZ002625,SW_industry
16869,SH600038,SH600893,SW_industry
16870,SZ000786,SZ002791,SW_industry
16871,SZ002038,SH600682,SW_industry
16872,SZ002038,SZ000661,SW_industry
16873,SZ002038,SH600867,SW_industry
16874,SH600633,SZ002624,SW_industry
16875,SH600633,SZ300002,SW_industry
16876,SH600633,SZ002174,SW_industry
16877,SH600633,SZ002602,SW_industry
16878,SH600633,SZ002555,SW_industry
16879,SH600633,SZ002558,SW_industry
16880,SH600633,SZ300315,SW_industry
16881,SZ300168,SZ002195,SW_industry
16882,SZ300168,SZ000938,SW_industry
16883,SZ300168,SZ002065,SW_industry
16884,SZ300168,SZ000555,SW_industry
16885,SZ300168,SH600718,SW_industry
16886,SZ300168,SZ300496,SW_industry
16887,SZ300168,SH600271,SW_industry
16888,SZ300168,SH600845,SW_industry
16889,SZ300168,SH600797,SW_industry
16890,SZ300168,SH600446,SW_industry
16891,SZ300168,SZ300017,SW_industry
16892,SZ000539,SH600642,SW_industry
16893,SZ000539,SH600578,SW_industry
16894,SZ000539,SH600027,SW_industry
16895,SZ000539,SH600795,SW_industry
16896,SZ000539,SH600098,SW_industry
16897,SZ000539,SH600023,SW_industry
16898,SZ000539,SZ000543,SW_industry
16899,SZ000539,SH601991,SW_industry
16900,SZ000539,SZ000767,SW_industry
16901,SZ000539,SZ000027,SW_industry
16902,SZ000539,SH600863,SW_industry
16903,SZ000539,SZ002608,SW_industry
16904,SZ000539,SZ000690,SW_industry
16905,SZ000539,SH600021,SW_industry
16906,SH600926,SH601169,SW_industry
16907,SH600926,SH601009,SW_industry
16908,SH600926,SH600919,SW_industry
16909,SH600926,SZ002142,SW_industry
16910,SH600926,SH601997,SW_industry
16911,SH600926,SH601229,SW_industry
16912,SH600926,SH601577,SW_industry
16913,SH600926,SH601838,SW_industry
16914,SH600926,SH600928,SW_industry
16915,SZ300136,SH600745,SW_industry
16916,SZ300136,SZ000021,SW_industry
16917,SZ300136,SZ002475,SW_industry
16918,SZ300136,SZ002600,SW_industry
16919,SZ300136,SZ002925,SW_industry
16920,SZ300136,SH601231,SW_industry
16921,SZ300136,SZ002241,SW_industry
16922,SZ300136,SZ300433,SW_industry
16923,SZ300136,SH601138,SW_industry
16924,SH601021,SH600029,SW_industry
16925,SH601021,SH603885,SW_industry
16926,SH601021,SH601111,SW_industry
16927,SH601021,SH600221,SW_industry
16928,SH601021,SH600115,SW_industry
16929,SZ000839,SH600881,SW_industry
16930,SZ000839,SH600770,SW_industry
16931,SZ000839,SZ000652,SW_industry
16932,SZ000839,SH600783,SW_industry
16933,SZ000839,SH600811,SW_industry
16934,SH600348,SH600508,SW_industry
16935,SH600348,SH601666,SW_industry
16936,SH600348,SH601699,SW_industry
16937,SH600348,SZ000983,SW_industry
16938,SH600348,SH600395,SW_industry
16939,SH600348,SZ000937,SW_industry
16940,SH600348,SH600123,SW_industry
16941,SH600348,SH600157,SW_industry
16942,SH600350,SH600269,SW_industry
16943,SH600350,SZ000755,SW_industry
16944,SH600350,SH600020,SW_industry
16945,SH600350,SZ000088,SW_industry
16946,SH600350,SH601107,SW_industry
16947,SH600350,SH600377,SW_industry
16948,SH600350,SZ000900,SW_industry
16949,SH600350,SH600548,SW_industry
16950,SH600350,SH600033,SW_industry
16951,SH600350,SZ000828,SW_industry
16952,SH600350,SZ001965,SW_industry
16953,SH600350,SH600035,SW_industry
16954,SH600809,SH603369,SW_industry
16955,SH600809,SH600519,SW_industry
16956,SH600809,SZ002304,SW_industry
16957,SH600809,SZ000860,SW_industry
16958,SH600809,SH600779,SW_industry
16959,SH600809,SZ000568,SW_industry
16960,SH600809,SZ000596,SW_industry
16961,SH600809,SZ000858,SW_industry
16962,SH601766,SZ000008,SW_industry
16963,SH601766,SH688009,SW_industry
16964,SH600578,SH600642,SW_industry
16965,SH600578,SH600027,SW_industry
16966,SH600578,SH600795,SW_industry
16967,SH600578,SH600098,SW_industry
16968,SH600578,SH600023,SW_industry
16969,SH600578,SZ000543,SW_industry
16970,SH600578,SH601991,SW_industry
16971,SH600578,SZ000767,SW_industry
16972,SH600578,SZ000027,SW_industry
16973,SH600578,SH600863,SW_industry
16974,SH600578,SZ002608,SW_industry
16975,SH600578,SZ000539,SW_industry
16976,SH600578,SZ000690,SW_industry
16977,SH600578,SH600021,SW_industry
16978,SH600718,SZ002195,SW_industry
16979,SH600718,SZ000938,SW_industry
16980,SH600718,SZ002065,SW_industry
16981,SH600718,SZ000555,SW_industry
16982,SH600718,SZ300496,SW_industry
16983,SH600718,SH600271,SW_industry
16984,SH600718,SH600845,SW_industry
16985,SH600718,SH600797,SW_industry
16986,SH600718,SH600446,SW_industry
16987,SH600718,SZ300168,SW_industry
16988,SH600718,SZ300017,SW_industry
16989,SZ300529,SZ300595,SW_industry
16990,SZ300529,SZ300677,SW_industry
16991,SZ300529,SZ300003,SW_industry
16992,SH601611,SH601669,SW_industry
16993,SH601611,SH600820,SW_industry
16994,SZ002653,SH600812,SW_industry
16995,SZ002653,SH600276,SW_industry
16996,SZ002653,SZ002422,SW_industry
16997,SZ002653,SH600196,SW_industry
16998,SZ002653,SH600079,SW_industry
16999,SZ002653,SZ002773,SW_industry
17000,SZ002653,SH600851,SW_industry
17001,SZ002653,SZ002294,SW_industry
17002,SZ002653,SH600380,SW_industry
17003,SZ002653,SZ300558,SW_industry
17004,SZ002653,SZ000623,SW_industry
17005,SZ002653,SH600521,SW_industry
17006,SZ002653,SZ000963,SW_industry
17007,SZ002653,SH600062,SW_industry
17008,SZ002653,SH600664,SW_industry
17009,SH600383,SH600649,SW_industry
17010,SH600383,SZ000631,SW_industry
17011,SH600383,SH600675,SW_industry
17012,SH600383,SZ000046,SW_industry
17013,SH600383,SZ000961,SW_industry
17014,SH600383,SH600208,SW_industry
17015,SH600383,SH600325,SW_industry
17016,SH600383,SZ000036,SW_industry
17017,SH600383,SZ002244,SW_industry
17018,SH600383,SH600239,SW_industry
17019,SH600383,SZ000718,SW_industry
17020,SH600383,SZ000002,SW_industry
17021,SH600383,SH600823,SW_industry
17022,SH600383,SZ002146,SW_industry
17023,SH600383,SH600748,SW_industry
17024,SH600383,SH600266,SW_industry
17025,SH600383,SH600376,SW_industry
17026,SH600383,SZ000667,SW_industry
17027,SH600383,SZ000029,SW_industry
17028,SH600383,SZ000540,SW_industry
17029,SH600383,SZ000656,SW_industry
17030,SH600383,SH600606,SW_industry
17031,SH600383,SH600048,SW_industry
17032,SH600383,SZ000671,SW_industry
17033,SH600675,SH600649,SW_industry
17034,SH600675,SZ000631,SW_industry
17035,SH600675,SZ000046,SW_industry
17036,SH600675,SZ000961,SW_industry
17037,SH600675,SH600208,SW_industry
17038,SH600675,SH600325,SW_industry
17039,SH600675,SZ000036,SW_industry
17040,SH600675,SZ002244,SW_industry
17041,SH600675,SH600239,SW_industry
17042,SH600675,SZ000718,SW_industry
17043,SH600675,SH600383,SW_industry
17044,SH600675,SZ000002,SW_industry
17045,SH600675,SH600823,SW_industry
17046,SH600675,SZ002146,SW_industry
17047,SH600675,SH600748,SW_industry
17048,SH600675,SH600266,SW_industry
17049,SH600675,SH600376,SW_industry
17050,SH600675,SZ000667,SW_industry
17051,SH600675,SZ000029,SW_industry
17052,SH600675,SZ000540,SW_industry
17053,SH600675,SZ000656,SW_industry
17054,SH600675,SH600606,SW_industry
17055,SH600675,SH600048,SW_industry
17056,SH600675,SZ000671,SW_industry
17057,SH600968,SH601808,SW_industry
17058,SH600968,SH600871,SW_industry
17059,SH600372,SZ000768,SW_industry
17060,SH600372,SH600038,SW_industry
17061,SH600372,SH600760,SW_industry
17062,SH600372,SH600316,SW_industry
17063,SH600372,SZ002625,SW_industry
17064,SH600372,SH600893,SW_industry
17065,SH601163,SZ002085,SW_industry
17066,SH601163,SH601966,SW_industry
17067,SH600674,SH600236,SW_industry
17068,SH600674,SH600900,SW_industry
17069,SH600674,SH600868,SW_industry
17070,SH600674,SH600886,SW_industry
17071,SH600674,SH600025,SW_industry
17072,SZ300498,SZ002157,SW_industry
17073,SZ300498,SZ002714,SW_industry
17074,SH600872,SH603288,SW_industry
17075,SH600872,SH600873,SW_industry
17076,SH600036,SH600000,SW_industry
17077,SH600036,SH600016,SW_industry
17078,SH600036,SH601166,SW_industry
17079,SH600036,SH601818,SW_industry
17080,SH600036,SH600015,SW_industry
17081,SH600036,SH601998,SW_industry
17082,SH600036,SH601916,SW_industry
17083,SH600036,SZ000001,SW_industry
17084,SZ002371,SH688012,SW_industry
17085,SZ002405,SZ300085,SW_industry
17086,SZ002405,SH600570,SW_industry
17087,SZ002405,SZ002410,SW_industry
17088,SZ002405,SH601519,SW_industry
17089,SZ002405,SZ300033,SW_industry
17090,SZ002405,SZ002153,SW_industry
17091,SZ002405,SH600654,SW_industry
17092,SZ002405,SZ000503,SW_industry
17093,SZ300661,SZ300782,SW_industry
17094,SZ300661,SH603160,SW_industry
17095,SH600428,SH601919,SW_industry
17096,SH600428,SH601872,SW_industry
17097,SH600428,SH601866,SW_industry
17098,SH600428,SH600026,SW_industry
17099,SZ000703,SZ000301,SW_industry
17100,SZ000703,SH600688,SW_industry
17101,SZ000703,SZ002493,SW_industry
17102,SZ000703,SH600028,SW_industry
17103,SZ000703,SH600346,SW_industry
17104,SZ000703,SZ000059,SW_industry
17105,SH601698,SH600118,SW_industry
17106,SH601698,SH600879,SW_industry
17107,SH600546,SH601088,SW_industry
17108,SH600546,SH600971,SW_industry
17109,SH600546,SH601918,SW_industry
17110,SH600546,SH601898,SW_industry
17111,SH600546,SZ002128,SW_industry
17112,SH600546,SH601101,SW_industry
17113,SH600546,SH600403,SW_industry
17114,SH600546,SH600188,SW_industry
17115,SH600546,SH601225,SW_industry
17116,SZ000503,SZ300085,SW_industry
17117,SZ000503,SZ002405,SW_industry
17118,SZ000503,SH600570,SW_industry
17119,SZ000503,SZ002410,SW_industry
17120,SZ000503,SH601519,SW_industry
17121,SZ000503,SZ300033,SW_industry
17122,SZ000503,SZ002153,SW_industry
17123,SZ000503,SH600654,SW_industry
17124,SZ002179,SZ002465,SW_industry
17125,SZ002179,SZ002414,SW_industry
17126,SZ002416,SZ000829,SW_industry
17127,SH600970,SZ002051,SW_industry
17128,SH600804,SH600050,SW_industry
17129,SH600023,SH600642,SW_industry
17130,SH600023,SH600578,SW_industry
17131,SH600023,SH600027,SW_industry
17132,SH600023,SH600795,SW_industry
17133,SH600023,SH600098,SW_industry
17134,SH600023,SZ000543,SW_industry
17135,SH600023,SH601991,SW_industry
17136,SH600023,SZ000767,SW_industry
17137,SH600023,SZ000027,SW_industry
17138,SH600023,SH600863,SW_industry
17139,SH600023,SZ002608,SW_industry
17140,SH600023,SZ000539,SW_industry
17141,SH600023,SZ000690,SW_industry
17142,SH600023,SH600021,SW_industry
17143,SZ000829,SZ002416,SW_industry
17144,SH600027,SH600642,SW_industry
17145,SH600027,SH600578,SW_industry
17146,SH600027,SH600795,SW_industry
17147,SH600027,SH600098,SW_industry
17148,SH600027,SH600023,SW_industry
17149,SH600027,SZ000543,SW_industry
17150,SH600027,SH601991,SW_industry
17151,SH600027,SZ000767,SW_industry
17152,SH600027,SZ000027,SW_industry
17153,SH600027,SH600863,SW_industry
17154,SH600027,SZ002608,SW_industry
17155,SH600027,SZ000539,SW_industry
17156,SH600027,SZ000690,SW_industry
17157,SH600027,SH600021,SW_industry
17158,SZ000627,SH601336,SW_industry
17159,SZ000627,SH601601,SW_industry
17160,SZ000627,SH601318,SW_industry
17161,SZ000627,SH601319,SW_industry
17162,SZ000627,SH601628,SW_industry
17163,SH603156,SH600300,SW_industry
17164,SH600050,SH600804,SW_industry
17165,SH600895,SH600639,SW_industry
17166,SH600895,SH600648,SW_industry
17167,SH600895,SH600848,SW_industry
17168,SH600895,SH600340,SW_industry
17169,SH600881,SH600770,SW_industry
17170,SH600881,SZ000652,SW_industry
17171,SH600881,SH600783,SW_industry
17172,SH600881,SZ000839,SW_industry
17173,SH600881,SH600811,SW_industry
17174,SZ000009,SH603659,SW_industry
17175,SZ000009,SZ002709,SW_industry
17176,SZ000009,SZ002812,SW_industry
17177,SZ000009,SH688005,SW_industry
17178,SH600339,SH600583,SW_industry
17179,SH600028,SZ000301,SW_industry
17180,SH600028,SH600688,SW_industry
17181,SH600028,SZ000703,SW_industry
17182,SH600028,SZ002493,SW_industry
17183,SH600028,SH600346,SW_industry
17184,SH600028,SZ000059,SW_industry
17185,SZ002275,SH600535,SW_industry
17186,SZ002275,SZ002603,SW_industry
17187,SZ002275,SH603858,SW_industry
17188,SZ002275,SZ000999,SW_industry
17189,SZ002275,SH600566,SW_industry
17190,SZ002275,SH600332,SW_industry
17191,SZ002275,SZ002424,SW_industry
17192,SZ002275,SH600085,SW_industry
17193,SZ002275,SZ000538,SW_industry
17194,SZ002275,SZ000423,SW_industry
17195,SZ002275,SH600518,SW_industry
17196,SZ002275,SH600436,SW_industry
17197,SZ002275,SH600252,SW_industry
17198,SH600871,SH601808,SW_industry
17199,SH600871,SH600968,SW_industry
17200,SZ300085,SZ002405,SW_industry
17201,SZ300085,SH600570,SW_industry
17202,SZ300085,SZ002410,SW_industry
17203,SZ300085,SH601519,SW_industry
17204,SZ300085,SZ300033,SW_industry
17205,SZ300085,SZ002153,SW_industry
17206,SZ300085,SH600654,SW_industry
17207,SZ300085,SZ000503,SW_industry
17208,SH600961,SZ000758,SW_industry
17209,SH600961,SH600331,SW_industry
17210,SH600961,SZ000060,SW_industry
17211,SH600395,SH600508,SW_industry
17212,SH600395,SH601666,SW_industry
17213,SH600395,SH600348,SW_industry
17214,SH600395,SH601699,SW_industry
17215,SH600395,SZ000983,SW_industry
17216,SH600395,SZ000937,SW_industry
17217,SH600395,SH600123,SW_industry
17218,SH600395,SH600157,SW_industry
17219,SH601319,SH601336,SW_industry
17220,SH601319,SH601601,SW_industry
17221,SH601319,SH601318,SW_industry
17222,SH601319,SZ000627,SW_industry
17223,SH601319,SH601628,SW_industry
17224,SZ002410,SZ300085,SW_industry
17225,SZ002410,SZ002405,SW_industry
17226,SZ002410,SH600570,SW_industry
17227,SZ002410,SH601519,SW_industry
17228,SZ002410,SZ300033,SW_industry
17229,SZ002410,SZ002153,SW_industry
17230,SZ002410,SH600654,SW_industry
17231,SZ002410,SZ000503,SW_industry
17232,SZ000612,SZ000807,SW_industry
17233,SZ000612,SH600219,SW_industry
17234,SZ000612,SH601600,SW_industry
17235,SZ000612,SZ000933,SW_industry
17236,SH601633,SZ000572,SW_industry
17237,SH601633,SH601127,SW_industry
17238,SH601633,SH600733,SW_industry
17239,SH601633,SH601238,SW_industry
17240,SH601633,SH600104,SW_industry
17241,SH601633,SZ000927,SW_industry
17242,SH601633,SZ000625,SW_industry
17243,SH601929,SH600037,SW_industry
17244,SH601929,SZ000917,SW_industry
17245,SH601929,SH600959,SW_industry
17246,SH601929,SZ000156,SW_industry
17247,SZ000629,SH600516,SW_industry
17248,SZ002007,SH600161,SW_industry
17249,SZ002007,SZ002252,SW_industry
17250,SH600745,SZ000021,SW_industry
17251,SH600745,SZ002475,SW_industry
17252,SH600745,SZ002600,SW_industry
17253,SH600745,SZ002925,SW_industry
17254,SH600745,SH601231,SW_industry
17255,SH600745,SZ002241,SW_industry
17256,SH600745,SZ300433,SW_industry
17257,SH600745,SZ300136,SW_industry
17258,SH600745,SH601138,SW_industry
17259,SH600373,SZ000793,SW_industry
17260,SH600373,SH601801,SW_industry
17261,SH601225,SH601088,SW_industry
17262,SH601225,SH600971,SW_industry
17263,SH601225,SH601918,SW_industry
17264,SH601225,SH601898,SW_industry
17265,SH601225,SZ002128,SW_industry
17266,SH601225,SH601101,SW_industry
17267,SH601225,SH600403,SW_industry
17268,SH601225,SH600188,SW_industry
17269,SH601225,SH600546,SW_industry
17270,SZ000036,SH600649,SW_industry
17271,SZ000036,SZ000631,SW_industry
17272,SZ000036,SH600675,SW_industry
17273,SZ000036,SZ000046,SW_industry
17274,SZ000036,SZ000961,SW_industry
17275,SZ000036,SH600208,SW_industry
17276,SZ000036,SH600325,SW_industry
17277,SZ000036,SZ002244,SW_industry
17278,SZ000036,SH600239,SW_industry
17279,SZ000036,SZ000718,SW_industry
17280,SZ000036,SH600383,SW_industry
17281,SZ000036,SZ000002,SW_industry
17282,SZ000036,SH600823,SW_industry
17283,SZ000036,SZ002146,SW_industry
17284,SZ000036,SH600748,SW_industry
17285,SZ000036,SH600266,SW_industry
17286,SZ000036,SH600376,SW_industry
17287,SZ000036,SZ000667,SW_industry
17288,SZ000036,SZ000029,SW_industry
17289,SZ000036,SZ000540,SW_industry
17290,SZ000036,SZ000656,SW_industry
17291,SZ000036,SH600606,SW_industry
17292,SZ000036,SH600048,SW_industry
17293,SZ000036,SZ000671,SW_industry
17294,SH600026,SH600428,SW_industry
17295,SH600026,SH601919,SW_industry
17296,SH600026,SH601872,SW_industry
17297,SH600026,SH601866,SW_industry
17298,SZ002839,SH601077,SW_industry
17299,SZ002839,SZ002958,SW_industry
17300,SZ002092,SH601216,SW_industry
17301,SZ002092,SH600277,SW_industry
17302,SH603885,SH600029,SW_industry
17303,SH603885,SH601111,SW_industry
17304,SH603885,SH600221,SW_industry
17305,SH603885,SH601021,SW_industry
17306,SH603885,SH600115,SW_industry
17307,SH601169,SH601009,SW_industry
17308,SH601169,SH600919,SW_industry
17309,SH601169,SZ002142,SW_industry
17310,SH601169,SH601997,SW_industry
17311,SH601169,SH601229,SW_industry
17312,SH601169,SH600926,SW_industry
17313,SH601169,SH601577,SW_industry
17314,SH601169,SH601838,SW_industry
17315,SH601169,SH600928,SW_industry
17316,SZ002120,SZ002468,SW_industry
17317,SZ002120,SH600233,SW_industry
17318,SZ002120,SZ002352,SW_industry
17319,SZ000540,SH600649,SW_industry
17320,SZ000540,SZ000631,SW_industry
17321,SZ000540,SH600675,SW_industry
17322,SZ000540,SZ000046,SW_industry
17323,SZ000540,SZ000961,SW_industry
17324,SZ000540,SH600208,SW_industry
17325,SZ000540,SH600325,SW_industry
17326,SZ000540,SZ000036,SW_industry
17327,SZ000540,SZ002244,SW_industry
17328,SZ000540,SH600239,SW_industry
17329,SZ000540,SZ000718,SW_industry
17330,SZ000540,SH600383,SW_industry
17331,SZ000540,SZ000002,SW_industry
17332,SZ000540,SH600823,SW_industry
17333,SZ000540,SZ002146,SW_industry
17334,SZ000540,SH600748,SW_industry
17335,SZ000540,SH600266,SW_industry
17336,SZ000540,SH600376,SW_industry
17337,SZ000540,SZ000667,SW_industry
17338,SZ000540,SZ000029,SW_industry
17339,SZ000540,SZ000656,SW_industry
17340,SZ000540,SH600606,SW_industry
17341,SZ000540,SH600048,SW_industry
17342,SZ000540,SZ000671,SW_industry
17343,SZ000723,SH600997,SW_industry
17344,SH600845,SZ002195,SW_industry
17345,SH600845,SZ000938,SW_industry
17346,SH600845,SZ002065,SW_industry
17347,SH600845,SZ000555,SW_industry
17348,SH600845,SH600718,SW_industry
17349,SH600845,SZ300496,SW_industry
17350,SH600845,SH600271,SW_industry
17351,SH600845,SH600797,SW_industry
17352,SH600845,SH600446,SW_industry
17353,SH600845,SZ300168,SW_industry
17354,SH600845,SZ300017,SW_industry
17355,SZ000656,SH600649,SW_industry
17356,SZ000656,SZ000631,SW_industry
17357,SZ000656,SH600675,SW_industry
17358,SZ000656,SZ000046,SW_industry
17359,SZ000656,SZ000961,SW_industry
17360,SZ000656,SH600208,SW_industry
17361,SZ000656,SH600325,SW_industry
17362,SZ000656,SZ000036,SW_industry
17363,SZ000656,SZ002244,SW_industry
17364,SZ000656,SH600239,SW_industry
17365,SZ000656,SZ000718,SW_industry
17366,SZ000656,SH600383,SW_industry
17367,SZ000656,SZ000002,SW_industry
17368,SZ000656,SH600823,SW_industry
17369,SZ000656,SZ002146,SW_industry
17370,SZ000656,SH600748,SW_industry
17371,SZ000656,SH600266,SW_industry
17372,SZ000656,SH600376,SW_industry
17373,SZ000656,SZ000667,SW_industry
17374,SZ000656,SZ000029,SW_industry
17375,SZ000656,SZ000540,SW_industry
17376,SZ000656,SH600606,SW_industry
17377,SZ000656,SH600048,SW_industry
17378,SZ000656,SZ000671,SW_industry
17379,SH601231,SH600745,SW_industry
17380,SH601231,SZ000021,SW_industry
17381,SH601231,SZ002475,SW_industry
17382,SH601231,SZ002600,SW_industry
17383,SH601231,SZ002925,SW_industry
17384,SH601231,SZ002241,SW_industry
17385,SH601231,SZ300433,SW_industry
17386,SH601231,SZ300136,SW_industry
17387,SH601231,SH601138,SW_industry
17388,SZ002344,SH600415,SW_industry
17389,SZ002344,SH600655,SW_industry
17390,SZ002493,SZ000301,SW_industry
17391,SZ002493,SH600688,SW_industry
17392,SZ002493,SZ000703,SW_industry
17393,SZ002493,SH600028,SW_industry
17394,SZ002493,SH600346,SW_industry
17395,SZ002493,SZ000059,SW_industry
17396,SH603338,SZ000528,SW_industry
17397,SH603338,SZ000157,SW_industry
17398,SH603338,SZ000425,SW_industry
17399,SH603338,SZ000680,SW_industry
17400,SH603338,SH600761,SW_industry
17401,SH603338,SZ002097,SW_industry
17402,SZ000021,SH600745,SW_industry
17403,SZ000021,SZ002475,SW_industry
17404,SZ000021,SZ002600,SW_industry
17405,SZ000021,SZ002925,SW_industry
17406,SZ000021,SH601231,SW_industry
17407,SZ000021,SZ002241,SW_industry
17408,SZ000021,SZ300433,SW_industry
17409,SZ000021,SZ300136,SW_industry
17410,SZ000021,SH601138,SW_industry
17411,SH601985,SZ003816,SW_industry
17412,SH601818,SH600000,SW_industry
17413,SH601818,SH600016,SW_industry
17414,SH601818,SH600036,SW_industry
17415,SH601818,SH601166,SW_industry
17416,SH601818,SH600015,SW_industry
17417,SH601818,SH601998,SW_industry
17418,SH601818,SH601916,SW_industry
17419,SH601818,SZ000001,SW_industry
17420,SH600085,SH600535,SW_industry
17421,SH600085,SZ002603,SW_industry
17422,SH600085,SH603858,SW_industry
17423,SH600085,SZ000999,SW_industry
17424,SH600085,SZ002275,SW_industry
17425,SH600085,SH600566,SW_industry
17426,SH600085,SH600332,SW_industry
17427,SH600085,SZ002424,SW_industry
17428,SH600085,SZ000538,SW_industry
17429,SH600085,SZ000423,SW_industry
17430,SH600085,SH600518,SW_industry
17431,SH600085,SH600436,SW_industry
17432,SH600085,SH600252,SW_industry
17433,SH601155,SH600007,SW_industry
17434,SH601155,SZ000402,SW_industry
17435,SH601155,SH600663,SW_industry
17436,SH601155,SZ000031,SW_industry
17437,SH601155,SZ000069,SW_industry
17438,SH601155,SZ001979,SW_industry
17439,SH601699,SH600508,SW_industry
17440,SH601699,SH601666,SW_industry
17441,SH601699,SH600348,SW_industry
17442,SH601699,SZ000983,SW_industry
17443,SH601699,SH600395,SW_industry
17444,SH601699,SZ000937,SW_industry
17445,SH601699,SH600123,SW_industry
17446,SH601699,SH600157,SW_industry
17447,SZ002244,SH600649,SW_industry
17448,SZ002244,SZ000631,SW_industry
17449,SZ002244,SH600675,SW_industry
17450,SZ002244,SZ000046,SW_industry
17451,SZ002244,SZ000961,SW_industry
17452,SZ002244,SH600208,SW_industry
17453,SZ002244,SH600325,SW_industry
17454,SZ002244,SZ000036,SW_industry
17455,SZ002244,SH600239,SW_industry
17456,SZ002244,SZ000718,SW_industry
17457,SZ002244,SH600383,SW_industry
17458,SZ002244,SZ000002,SW_industry
17459,SZ002244,SH600823,SW_industry
17460,SZ002244,SZ002146,SW_industry
17461,SZ002244,SH600748,SW_industry
17462,SZ002244,SH600266,SW_industry
17463,SZ002244,SH600376,SW_industry
17464,SZ002244,SZ000667,SW_industry
17465,SZ002244,SZ000029,SW_industry
17466,SZ002244,SZ000540,SW_industry
17467,SZ002244,SZ000656,SW_industry
17468,SZ002244,SH600606,SW_industry
17469,SZ002244,SH600048,SW_industry
17470,SZ002244,SZ000671,SW_industry
17471,SH600783,SH600881,SW_industry
17472,SH600783,SH600770,SW_industry
17473,SH600783,SZ000652,SW_industry
17474,SH600783,SZ000839,SW_industry
17475,SH600783,SH600811,SW_industry
17476,SH601108,SH601162,SW_industry
17477,SH601108,SZ300059,SW_industry
17478,SH601108,SH601099,SW_industry
17479,SH601108,SH601788,SW_industry
17480,SH601108,SZ000783,SW_industry
17481,SH601108,SH601688,SW_industry
17482,SH601108,SZ000686,SW_industry
17483,SH601108,SZ000750,SW_industry
17484,SH601108,SH600030,SW_industry
17485,SH601108,SZ002797,SW_industry
17486,SH601108,SZ000728,SW_industry
17487,SH601108,SZ000712,SW_industry
17488,SH601108,SZ002736,SW_industry
17489,SH601108,SZ002945,SW_industry
17490,SH601108,SZ000166,SW_industry
17491,SH601108,SH601901,SW_industry
17492,SH601108,SZ002673,SW_industry
17493,SH601108,SH601878,SW_industry
17494,SH601108,SH601066,SW_industry
17495,SH601108,SH601236,SW_industry
17496,SH601108,SH600958,SW_industry
17497,SH601108,SZ002939,SW_industry
17498,SH601108,SH600999,SW_industry
17499,SH601108,SH601377,SW_industry
17500,SH601108,SH601881,SW_industry
17501,SH601108,SH601211,SW_industry
17502,SH601108,SH600369,SW_industry
17503,SH601108,SH601198,SW_industry
17504,SH601108,SZ000776,SW_industry
17505,SH601108,SH601555,SW_industry
